accuracy,dice_coefficient,loss,val_accuracy,val_dice_coefficient,val_loss
0.807350576,0.856888592,0.379820526,0.875412583,0.829782963,0.483530849
0.807670891,0.857824683,0.377010107,0.870115995,0.82699424,0.490558237
0.809035063,0.858998775,0.373199701,0.875974715,0.83655256,0.479431242
0.80950135,0.860741317,0.370616525,0.874086916,0.831843436,0.489146054
0.804279447,0.853989482,0.389106929,0.858801901,0.82151711,0.513608217
0.800953507,0.847850978,0.401115119,0.878287971,0.836481929,0.474817038
0.806240737,0.856127143,0.382052988,0.872924209,0.83364296,0.489799529
0.806830704,0.855656922,0.382444769,0.873994112,0.830037951,0.482463688
0.807502806,0.857763886,0.377769381,0.872565329,0.834193408,0.489397407
0.805909038,0.854859471,0.38428548,0.875922263,0.831781745,0.495547324
0.805603266,0.85543859,0.383561313,0.870551169,0.831205845,0.487451851
0.807480335,0.860900581,0.372415721,0.876116335,0.833029866,0.489121825
0.808787346,0.859441757,0.37262544,0.87179625,0.830640018,0.489980698
0.808752298,0.858530819,0.374439269,0.867405415,0.827652395,0.500021756
0.809163094,0.859809875,0.372023553,0.870930791,0.832109094,0.490686506
0.807115734,0.856752038,0.379238278,0.86860168,0.833550394,0.494870275
0.802085221,0.852410018,0.394825488,0.873262346,0.823688865,0.480400354
0.79511404,0.840309024,0.425489575,0.876671731,0.836146474,0.484714061
0.807110965,0.855203152,0.382143706,0.875960112,0.836143851,0.478255719
0.810397685,0.861063838,0.368225783,0.873735964,0.836434543,0.487426043
0.808415055,0.861826301,0.369160384,0.879700899,0.83836621,0.487001568
0.810174584,0.860454917,0.370088041,0.873622417,0.834369838,0.484091163
0.809459746,0.861590087,0.368303359,0.873071909,0.833148241,0.486146063
0.809616566,0.861975551,0.367816538,0.873395979,0.836838126,0.485962957
0.808348656,0.859485447,0.373168945,0.874828517,0.830336988,0.492388159
0.808739364,0.858521581,0.374856025,0.862740457,0.826025963,0.503753304
0.809335828,0.860576272,0.370709628,0.877052009,0.834773064,0.480341107
0.810364962,0.8618294,0.367237061,0.876971424,0.837423801,0.484116137
0.810715556,0.861760914,0.366576135,0.869041145,0.831207395,0.493394494
0.810480833,0.862480342,0.365509003,0.875207543,0.83468163,0.483826131
0.809689939,0.859856427,0.372060955,0.871679664,0.828337014,0.490443736
0.811122179,0.862026691,0.36476478,0.877422512,0.838502407,0.488825828
0.80908376,0.86137569,0.370027453,0.86752075,0.82833755,0.498256862
0.808683932,0.859713733,0.372601062,0.876563132,0.832563877,0.485421956
0.809143424,0.861120105,0.369628936,0.872743547,0.829820693,0.497923553
0.809079945,0.859859586,0.372082531,0.876239598,0.837794483,0.481205672
0.809728384,0.862735629,0.366292179,0.867763042,0.828571558,0.493790805
0.808541238,0.859422565,0.37219879,0.876171887,0.834640265,0.49090901
0.808652699,0.858420253,0.374934077,0.877650142,0.836938262,0.489424407
0.810302019,0.86299485,0.365341932,0.869309664,0.833778262,0.493233949
0.810688734,0.861761272,0.366769046,0.86836791,0.830324471,0.500651598
0.809492826,0.859355569,0.371735603,0.874383569,0.832773924,0.478386223
0.809034288,0.862431049,0.367271423,0.872791111,0.836110234,0.489885628
0.813358247,0.864134908,0.36023584,0.875468731,0.8336761,0.487176031
0.808311641,0.85873431,0.374592245,0.872351706,0.831125975,0.494712383
0.809520483,0.860730648,0.369872957,0.870219707,0.831085026,0.491670758
0.810241699,0.861303926,0.368120909,0.871578991,0.830432653,0.491888583
0.81094873,0.863466144,0.36288467,0.876344621,0.837614954,0.483789444
0.811549664,0.864530444,0.361590594,0.866744399,0.83276993,0.504827023
0.811029315,0.861601055,0.366852134,0.872900367,0.8349998,0.489957899
0.809981227,0.861611366,0.368518859,0.874611199,0.830434442,0.480512619
0.80988574,0.861213088,0.368022889,0.874274313,0.828757167,0.495396882
0.811110377,0.861990929,0.36542201,0.871556997,0.832588553,0.493498206
0.812691391,0.865570366,0.357999504,0.870070219,0.831434011,0.494566679
0.8099612,0.862810791,0.366428763,0.87323606,0.833098471,0.483772188
0.808849752,0.860253692,0.370776743,0.874261498,0.837702513,0.486740768
0.811371326,0.863721728,0.362728328,0.871104121,0.833434284,0.494406939
0.810900986,0.862698674,0.365905911,0.87575376,0.8324067,0.484291434
0.810911715,0.862571061,0.364793807,0.871796846,0.831101894,0.497170955
0.810340583,0.861933827,0.366381437,0.874415874,0.832035184,0.490942448
0.808667004,0.860283077,0.371623009,0.873908699,0.836029232,0.481932878
0.809150279,0.863479733,0.365799546,0.86807555,0.833774388,0.502069414
0.812556028,0.865338504,0.358279139,0.874191284,0.835346818,0.489398688
0.812462032,0.864568233,0.359765708,0.872903466,0.833659112,0.491382629
0.812546372,0.865090489,0.359002799,0.873613894,0.835880101,0.48898533
0.811479986,0.863491833,0.362602323,0.8774634,0.837441623,0.487027138
0.805888295,0.858237267,0.379837424,0.874458015,0.83335799,0.47621882
0.79964453,0.846758366,0.409228146,0.87540406,0.835303664,0.483698934
0.810908079,0.861240685,0.366810977,0.875377834,0.835940599,0.481958389
0.814508796,0.86732465,0.351693451,0.875653684,0.836969554,0.493262172
0.812546372,0.868067563,0.353024036,0.873266578,0.835044026,0.496686667
0.814549685,0.867577195,0.352293074,0.87665832,0.835720122,0.490123093
0.812983274,0.867329419,0.354299217,0.876145005,0.836311042,0.489608109
0.813085437,0.867014408,0.354543388,0.873180568,0.838163376,0.493200123
0.812129617,0.865424275,0.358757347,0.86912781,0.83548522,0.501512408
0.81389451,0.86640054,0.354392797,0.873760402,0.835364163,0.486038208
0.812908351,0.866540134,0.356400371,0.870599389,0.833975494,0.497286916
0.813408911,0.866771102,0.35499534,0.87903136,0.839218259,0.492966413
0.813784778,0.86669445,0.354635835,0.878105462,0.8380391,0.476846516
0.812980115,0.866214752,0.355347693,0.872148454,0.835119247,0.493278265
0.812936187,0.865083218,0.359044135,0.873798192,0.835677087,0.489512593
0.813399434,0.865845203,0.355009109,0.876698613,0.838264287,0.490816534
0.812823236,0.86710155,0.35562247,0.877479851,0.8378914,0.481322199
0.81403625,0.868066311,0.351206213,0.876099229,0.835453868,0.498782188
0.813355088,0.867732048,0.353311092,0.871639431,0.83050102,0.50183785
0.812539577,0.864925385,0.358213872,0.87688905,0.838555098,0.492580831
0.812971652,0.868097484,0.352974087,0.874749124,0.836850762,0.485022694
0.811886847,0.865375519,0.358916014,0.861205459,0.823280692,0.510035276
0.808727026,0.858849227,0.373124927,0.875051856,0.832896233,0.483287781
0.811937869,0.865100026,0.359337687,0.876203597,0.839506805,0.485619903
0.813004017,0.865635753,0.35729304,0.868209839,0.833115101,0.496164769
0.812297702,0.864081204,0.360814989,0.876195073,0.83365345,0.47633484
0.811448097,0.866075397,0.358012706,0.871223152,0.83511138,0.494684368
0.815587282,0.867905915,0.350422114,0.875903308,0.835384727,0.490522206
0.812508404,0.865169823,0.358836532,0.868461907,0.827491045,0.50444448
0.812809467,0.86572206,0.356783092,0.871703506,0.830470622,0.499334872
0.813750029,0.866985023,0.354836404,0.859166265,0.825267196,0.522181332
0.812229872,0.865568817,0.357507288,0.87097472,0.831904769,0.491618752
0.8144297,0.869015515,0.349597543,0.87499696,0.835995197,0.494858027
0.814382792,0.86643666,0.353917509,0.874631345,0.838254511,0.488702327
0.813788354,0.867779732,0.353930116,0.869478762,0.834380031,0.495126694
0.811898828,0.864677787,0.360025972,0.876051009,0.835311413,0.479667217
0.813360453,0.865723252,0.356022358,0.875256956,0.83186841,0.497799993
0.814442396,0.86855185,0.351075292,0.871650398,0.831436038,0.492914975
0.814097404,0.868914783,0.349642545,0.878134787,0.835085988,0.486395687
0.814712524,0.869314492,0.348113656,0.873171985,0.833755672,0.490425557
0.815366447,0.869998753,0.346746415,0.870603025,0.833278358,0.500754774
0.814439356,0.868372738,0.351684749,0.87842834,0.840162098,0.477504045
0.813627541,0.86685878,0.353705376,0.876021743,0.835294843,0.494665176
0.814615965,0.868885398,0.349650025,0.86837405,0.827784598,0.502061427
0.814413965,0.868800759,0.348967344,0.878399074,0.835376263,0.48765403
0.813313127,0.86981976,0.349826425,0.875156224,0.83765161,0.495070547
0.815973163,0.870991707,0.344216436,0.872567117,0.834913254,0.495535254
0.816288114,0.870334268,0.344821543,0.871057153,0.833764493,0.496153712
0.816254139,0.87068814,0.34430477,0.875438213,0.838833869,0.498802334
0.814652979,0.868744016,0.349827826,0.878267229,0.838576615,0.498639494
0.809637308,0.863773525,0.365786552,0.87593019,0.834853709,0.478302538
0.806268573,0.857472777,0.3816939,0.876480103,0.840780616,0.487470716
0.81532824,0.868776798,0.349484295,0.873494864,0.835491061,0.492168814
0.818422973,0.873717785,0.336452842,0.874976814,0.836072683,0.496587366
0.816343606,0.874073982,0.338035166,0.873887956,0.836735249,0.496250302
0.818824708,0.874238491,0.335312992,0.877106309,0.835328996,0.507006228
0.814698458,0.870317936,0.347344577,0.875277102,0.833941996,0.492817312
0.816411376,0.871865571,0.341426849,0.878323376,0.840122223,0.490743279
0.814608991,0.869311988,0.348824471,0.863026738,0.831604481,0.524749041
0.816415429,0.870493889,0.344266832,0.874457419,0.835961938,0.489706814
0.816312969,0.871746182,0.343227565,0.863263547,0.828664303,0.519750893
0.814357936,0.86845082,0.350438088,0.875963151,0.839801252,0.496543616
0.815849602,0.870034337,0.34600094,0.880932629,0.8414042,0.488120049
0.814821541,0.869550526,0.347757787,0.876828015,0.835281849,0.489295185
0.816253424,0.869915187,0.345626682,0.870622575,0.837775767,0.501006722
0.815961301,0.870613933,0.344412863,0.872765481,0.836445749,0.496912599
0.814392805,0.869476497,0.348589122,0.876470327,0.838383198,0.486737221
0.816922009,0.87246722,0.340205431,0.874950588,0.839462757,0.499123812
0.816809833,0.87316978,0.339436382,0.873194575,0.835022748,0.499264717
0.815745473,0.869759858,0.345801026,0.87804991,0.838503957,0.505945921
0.814965189,0.871290326,0.345514506,0.874812007,0.834932446,0.49521026
0.816413105,0.872294307,0.341477215,0.862984598,0.829038084,0.511009455
0.812783182,0.865426898,0.357243776,0.863478422,0.825092196,0.513047278
0.814786613,0.869664788,0.347389638,0.871240258,0.83561182,0.501134872
0.817733884,0.873063564,0.33866784,0.871767581,0.837344348,0.492954105
0.816811919,0.871467412,0.342866182,0.874183357,0.833757043,0.480672926
0.814641833,0.871225238,0.344874501,0.875781238,0.832894385,0.497900546
0.818524301,0.872533321,0.338351429,0.876470923,0.838438392,0.487481922
0.816584229,0.871756673,0.342487216,0.876049817,0.83332181,0.506044984
0.815961182,0.870657921,0.344143361,0.878139675,0.836580992,0.493715733
0.817455173,0.872742653,0.339820743,0.874754012,0.836821973,0.492807508
0.815584004,0.871388912,0.34408766,0.872073352,0.834788859,0.494469136
0.81711489,0.872634709,0.338635445,0.878005385,0.84133637,0.494490117
0.817694485,0.871854782,0.34072724,0.877695918,0.839924335,0.485913098
0.816320658,0.871352077,0.343667835,0.872217417,0.840319753,0.501638353
0.815700591,0.870966315,0.34548077,0.868558943,0.834855139,0.51097101
0.816601217,0.870817304,0.343187779,0.872872949,0.835239947,0.496487319
0.81870997,0.875573158,0.333383501,0.875657976,0.837891936,0.495270073
0.817465186,0.873909116,0.336922497,0.874989033,0.835888982,0.493111849
0.818138182,0.874782264,0.334476501,0.87729001,0.839389086,0.489107549
0.819420278,0.876364827,0.330372632,0.872064233,0.834333122,0.503964126
0.819414675,0.875825584,0.332028657,0.874061882,0.84000814,0.491823226
0.816951036,0.872479618,0.340594381,0.873289168,0.834757268,0.492429465
0.816835225,0.872385383,0.340644807,0.875362575,0.83314091,0.500144064
0.817476094,0.873808503,0.336627752,0.872134984,0.832115114,0.494534105
0.816884279,0.875154138,0.335064113,0.876113296,0.833338857,0.507439792
0.818762422,0.875507832,0.332908779,0.873956919,0.835383832,0.505946517
0.819313705,0.875261307,0.332693279,0.876372695,0.837301791,0.487725973
0.819529295,0.875808358,0.331283748,0.875165999,0.838990569,0.499455541
0.818821549,0.87520802,0.333206534,0.875593901,0.836425483,0.493922651
0.813336432,0.86983794,0.350547254,0.878630996,0.838300467,0.476931185
0.8111191391944885,0.8655783534049988,0.36058083176612854,0.8802880644798279,0.8449833393096924,0.48959898948669434
0.8190367221832275,0.874421238899231,0.33475688099861145,0.8755071759223938,0.8404736518859863,0.4942633807659149
0.8215568661689758,0.8786929249763489,0.3236161768436432,0.8736022710800171,0.836959719657898,0.5068370699882507
0.8187099695205688,0.8779677152633667,0.3287060856819153,0.876328706741333,0.8359678387641907,0.4967314898967743
0.8202994465827942,0.8764200210571289,0.3293606638908386,0.8758673071861267,0.8370727896690369,0.4947952330112457
0.8167185187339783,0.8735579252243042,0.3392815589904785,0.8757330179214478,0.8339457511901855,0.4980969727039337
0.8167179226875305,0.8725898861885071,0.3393121063709259,0.8804333209991455,0.8421640992164612,0.49788519740104675
0.8163936734199524,0.8725830316543579,0.3414476215839386,0.8724627494812012,0.8336020708084106,0.4961200952529907
0.8172535300254822,0.8718022108078003,0.34105849266052246,0.872570812702179,0.8322941660881042,0.5003663897514343
0.8181580901145935,0.8744009137153625,0.3352507948875427,0.8802642822265625,0.8396316766738892,0.49714288115501404
0.8170540928840637,0.8722893595695496,0.33952710032463074,0.873364269733429,0.8363734483718872,0.5055439472198486
0.8205053806304932,0.877552330493927,0.32754307985305786,0.8758013844490051,0.8410346508026123,0.4987491965293884
0.8184957504272461,0.8758368492126465,0.3329402208328247,0.8757519721984863,0.8354641199111938,0.5019319653511047
0.8189650774002075,0.8738119006156921,0.3346913456916809,0.8775732517242432,0.8398257493972778,0.5003683567047119
0.8195787072181702,0.8766852617263794,0.3297632038593292,0.8709765672683716,0.8379818201065063,0.5023841261863708
0.8171117901802063,0.8738959431648254,0.33769991993904114,0.863724946975708,0.8306584358215332,0.5156206488609314
0.8175069689750671,0.8732093572616577,0.33802077174186707,0.8737853765487671,0.8372151851654053,0.5065404176712036
0.8190543055534363,0.876778244972229,0.32999876141548157,0.8749048113822937,0.8385946750640869,0.4957502484321594
0.8180913329124451,0.873625636100769,0.3365987539291382,0.8713012933731079,0.8355354070663452,0.5031515955924988
0.816935658454895,0.8745123147964478,0.33760786056518555,0.8736920356750488,0.8345931172370911,0.5076115131378174
0.8194964528083801,0.8766763806343079,0.32906073331832886,0.8755926489830017,0.837904691696167,0.49486055970191956
0.8183965086936951,0.874401867389679,0.3349979519844055,0.8739666938781738,0.8344087600708008,0.4964226186275482
0.8184543251991272,0.8750820159912109,0.33358439803123474,0.8709368705749512,0.8334109783172607,0.5045686364173889
0.8192398548126221,0.8757464289665222,0.33179375529289246,0.870922863483429,0.8363625407218933,0.4999801218509674
0.8196471929550171,0.875998854637146,0.3315292298793793,0.8708386421203613,0.831533670425415,0.49652695655822754
0.8182442784309387,0.8770496249198914,0.3303023874759674,0.8752465844154358,0.834656834602356,0.49833351373672485
0.8194162845611572,0.8736473917961121,0.33474108576774597,0.8771631121635437,0.8382899761199951,0.4910602569580078
0.8181130290031433,0.8747788667678833,0.33581066131591797,0.8779308795928955,0.8366124033927917,0.4942815899848938
0.8180749416351318,0.8740984797477722,0.3353531062602997,0.8802953958511353,0.840373158454895,0.4903630316257477
0.8187917470932007,0.8743678331375122,0.3343231976032257,0.8802313208580017,0.8435221910476685,0.49059489369392395
0.8193727731704712,0.8769465684890747,0.3288772702217102,0.8796148896217346,0.8407409191131592,0.49337875843048096
0.8202047348022461,0.8779862523078918,0.32640770077705383,0.8789459466934204,0.839666485786438,0.498007208108902
0.8209739923477173,0.8776214718818665,0.32716187834739685,0.8800958395004272,0.8374786972999573,0.500784695148468
0.8186906576156616,0.8748213648796082,0.33355531096458435,0.8788495063781738,0.8404805064201355,0.494590163230896
0.8207999467849731,0.8789443969726562,0.3244505524635315,0.8754846453666687,0.8402692079544067,0.5086049437522888
0.8194040656089783,0.8757612109184265,0.33233001828193665,0.8750866651535034,0.8352791666984558,0.5023543834686279
0.8210138082504272,0.8788087964057922,0.324283629655838,0.8789233565330505,0.8409966230392456,0.5063635110855103
0.8201263546943665,0.8780745267868042,0.32633116841316223,0.8769457936286926,0.8378689885139465,0.4965396821498871
0.8207604885101318,0.8790218234062195,0.3240995705127716,0.8769421577453613,0.8427501320838928,0.49207252264022827
0.8222248554229736,0.8811062574386597,0.3189985156059265,0.8789556622505188,0.8413467407226562,0.5005167126655579
0.8220672607421875,0.8795486688613892,0.3212492763996124,0.8757067918777466,0.8414922952651978,0.49724113941192627
0.8201423287391663,0.8775336146354675,0.3277505040168762,0.8714635968208313,0.8393170237541199,0.5049199461936951
0.8183405995368958,0.8748955726623535,0.3343241214752197,0.875811755657196,0.8365604877471924,0.49769356846809387
0.8193670511245728,0.8770531415939331,0.3283504247665405,0.8706811666488647,0.8345879912376404,0.5035184621810913
0.8200855851173401,0.8807128667831421,0.3218846917152405,0.8782427906990051,0.8387141823768616,0.49394145607948303
0.8196080327033997,0.8766804933547974,0.32899120450019836,0.874068021774292,0.8362560272216797,0.5022510886192322
0.821551501750946,0.8785790205001831,0.32383862137794495,0.879559338092804,0.8417567610740662,0.4919789135456085
0.8209775686264038,0.8784924745559692,0.3247501254081726,0.8750463724136353,0.8359355926513672,0.5116077065467834
0.8210790753364563,0.8786158561706543,0.3241482973098755,0.8787493705749512,0.8418104648590088,0.49443909525871277
0.8157845735549927,0.8735508918762207,0.340915709733963,0.8790631294250488,0.8393509984016418,0.47823411226272583
